Leak#,Latitude,Longitude,Base,COF,POF,Subway,Tree,GW,Soil,Total
2244,37.5467599,127.1275314,0.07585818002124355,0.465,1.0,0.0,0.0,2.7,0.0,4.2408581800212435
2245,37.52718286,127.144768,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2246,37.56322586,127.1590047,0.00816257115315989,0.54,0.56,0.0,0.0,2.7,0.0,3.80816257115316
2247,37.54942745,127.1297931,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2248,37.52514115,127.129502,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2249,37.53369316,127.1323287,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
2250,37.53474532,127.139629,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2251,37.55323093,127.1443191,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
2252,37.53169456,127.1225739,0.18242552380635635,0.39,1.0,0.0,0.0,2.7,0.0,4.272425523806357
2253,37.54590819,127.1378002,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2254,37.5284718,127.1331158,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2255,37.5379604,127.1266195,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2256,37.54840115,127.1446968,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2257,37.54049065,127.1213577,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2258,37.52664075,127.1461283,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2259,37.52830798,127.1261397,0.0198403057340775,0.723,1.0,0.0,0.0,2.7,0.0,4.4428403057340775
2260,37.55689665,127.1369266,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2261,37.56771388,127.1794166,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2262,37.53940045,127.1376756,0.021881270936130466,0.465,1.0,0.0,0.0,2.7,0.0,4.186881270936131
2263,37.54932057,127.1211739,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2264,37.54722472,127.1706254,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
2265,37.54926936,127.129698,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2266,37.56096944,127.1531287,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2267,37.54845821,127.1553819,0.024127021417669196,0.465,1.0,0.0,0.0,2.7,0.0,4.1891270214176695
2268,37.54966548,127.145826,0.45016600268752216,0.39,1.0,0.0,0.0,2.7,0.0,4.540166002687522
2269,37.53625989,127.1278253,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
2270,37.53355742,127.143132,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2271,37.55256751,127.1462274,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2272,37.55492255,127.1229881,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2273,37.52915497,127.1433977,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2274,37.54428122,127.1360619,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2275,37.53482296,127.1423867,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
2276,37.54814679,127.1227405,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
2277,37.54684314,127.1355038,0.19781611144141822,0.39,1.0,0.0,0.0,2.7,0.0,4.287816111441418
2278,37.5571193,127.1744566,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
2279,37.53846346,127.1481887,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2280,37.56303788,127.1569894,0.0011125360328603205,0.723,0.56,0.0,0.0,2.7,0.0,3.9841125360328604
2281,37.55668652,127.1669325,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2282,37.55232082,127.1426274,0.35434369377420455,0.465,1.0,0.0,0.0,2.7,0.0,4.519343693774205
2283,37.53234974,127.1252799,0.005486298899450404,0.54,0.42,0.0,0.0,2.7,0.0,3.6654862988994505
2284,37.53958921,127.1368373,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2285,37.57646564,127.171949,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2286,37.55058873,127.1527915,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2287,37.54688926,127.154003,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2288,37.52993403,127.1318025,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2289,37.54816456,127.1336525,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2290,37.56634337,127.1371644,0.04742587317756678,0.39,0.56,0.0,0.0,2.7,0.0,3.697425873177567
2291,37.56732886,127.1380915,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2292,37.55011167,127.1277454,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2293,37.53266416,127.1503125,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2294,37.54314431,127.1359906,0.004496273160941178,0.465,0.42,0.0,0.0,2.7,0.0,3.5894962731609414
2295,37.53406669,127.1403593,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
2296,37.54971225,127.1371291,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2297,37.56005117,127.1655892,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2298,37.55462509,127.1407007,0.19781611144141822,0.54,1.0,0.0,0.0,2.7,0.0,4.4378161114414185
2299,37.54135513,127.1539103,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2300,37.53584471,127.127094,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
2301,37.53009626,127.1427098,0.032295464698450495,0.465,1.0,0.0,0.0,2.7,0.0,4.197295464698451
2302,37.51779787,127.1428255,0.026596993576865856,0.54,1.0,0.0,0.0,2.7,0.0,4.266596993576866
2303,37.56014274,127.1651765,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
2304,37.52696278,127.1450531,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2305,37.53556245,127.1399539,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2306,37.54800735,127.1325311,0.18242552380635635,0.39,1.0,0.0,0.0,2.7,0.0,4.272425523806357
2307,37.54696902,127.1321857,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2308,37.54986622,127.1717439,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
2309,37.53684742,127.1288045,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2310,37.54172256,127.1450244,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2311,37.5690401,127.1537482,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2312,37.54095868,127.1420649,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2313,37.53580931,127.1283899,0.05215356307841772,0.465,1.0,0.0,0.0,2.7,0.0,4.217153563078417
2314,37.54932004,127.1273785,0.08317269649392235,0.465,1.0,0.0,0.0,2.7,0.0,4.248172696493922
2315,37.53158466,127.1429994,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2316,37.55551843,127.1310567,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2317,37.55301658,127.1284518,0.10909682119561294,0.465,1.0,0.0,0.0,2.7,0.0,4.274096821195613
2318,37.54696559,127.1431477,0.13010847436299783,0.39,1.0,0.0,0.0,2.7,0.0,4.220108474362998
2319,37.55586707,127.1738169,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
2320,37.53448854,127.1410126,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2321,37.55018702,127.1399942,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
2322,37.5624503,127.1292803,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2323,37.53509156,127.1492886,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2324,37.54088012,127.1260541,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2325,37.52101026,127.1452867,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2326,37.5310783,127.1496427,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
2327,37.5514995,127.1281609,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2328,37.54618212,127.1308467,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2329,37.54438707,127.1253574,0.09112296101485612,0.39,0.72,0.0,0.0,2.7,0.0,3.901122961014856
2330,37.5382618,127.1278079,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
2331,37.53393307,127.1361883,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
2332,37.53313487,127.1471509,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2333,37.5610457,127.1536398,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
2334,37.55111177,127.1369767,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2335,37.53559166,127.141606,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
2336,37.55022861,127.1348654,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
2337,37.54531628,127.1219225,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2338,37.53214372,127.1361144,0.06297335605699649,0.39,0.56,0.0,0.0,2.7,0.0,3.7129733560569966
2339,37.5352927,127.1228151,0.09975048911968513,0.54,1.0,0.0,0.0,2.7,0.0,4.339750489119686
2340,37.54762777,127.1731836,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2341,37.5339214,127.1448616,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2342,37.53943081,127.1239773,0.005486298899450404,0.54,0.42,0.0,0.0,2.7,0.0,3.6654862988994505
2343,37.55182943,127.1776351,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
2344,37.56423526,127.1735196,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
2345,37.54320311,127.1434624,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2346,37.56462452,127.1365001,0.04742587317756678,0.39,0.56,0.0,0.0,2.7,0.0,3.697425873177567
2347,37.54091586,127.1370064,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2348,37.54772487,127.1461527,0.52497918747894,0.39,1.0,0.0,0.0,2.7,0.0,4.614979187478941
2349,37.53422588,127.1352409,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
2350,37.54882019,127.135183,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
2351,37.55008819,127.1323851,0.05215356307841772,0.465,1.0,0.0,0.0,2.7,0.0,4.217153563078417
2352,37.56595245,127.1340691,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2353,37.56226922,127.1545143,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2354,37.54974036,127.1318817,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2355,37.53263087,127.1314334,0.043107254941086116,0.39,0.42,0.0,0.0,2.7,0.0,3.5531072549410863
2356,37.54384325,127.1437002,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2357,37.54466783,127.1483085,0.09975048911968513,0.54,1.0,0.0,0.0,2.7,0.0,4.339750489119686
2358,37.54197664,127.1436278,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
2359,37.56146188,127.1624659,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
2360,37.54257329,127.1301271,0.3775406687981454,0.39,1.0,0.0,0.0,2.7,0.0,4.467540668798145
2361,37.56469149,127.1783892,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
2362,37.55840239,127.1799651,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
2363,37.52911716,127.1210395,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
2364,37.56441856,127.1364964,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
2365,37.55276041,127.144054,0.01798620996209156,0.465,1.0,0.0,0.0,2.7,0.0,4.182986209962092
2366,37.5608178,127.1408433,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
2367,37.55207096,127.1302226,0.19781611144141822,0.39,1.0,0.0,0.0,2.7,0.0,4.287816111441418
2368,37.53229022,127.1305726,9.110511944006454E-4,0.723,0.56,0.0,0.0,2.7,0.0,3.9839110511944007
2369,37.54026984,127.127876,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2370,37.54914432,127.1347112,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
2371,37.55893343,127.1365241,0.6456563062257954,0.39,1.0,0.0,0.0,2.7,0.0,4.7356563062257955
2372,37.56442065,127.1733727,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
2373,37.5621982,127.1536025,0.04742587317756678,0.54,1.0,0.0,0.0,2.7,0.0,4.2874258731775665
2374,37.56072505,127.1673522,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2375,37.53203607,127.1500818,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2376,37.53253885,127.1231111,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2377,37.53009642,127.1207022,0.012128434984274237,0.723,1.0,0.0,0.0,2.7,0.0,4.435128434984274
2378,37.53631118,127.1395859,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
2379,37.53039212,127.1311964,0.01098694263059318,0.723,1.0,0.0,0.0,2.7,0.0,4.433986942630593
2380,37.54257001,127.1283914,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2381,37.54862493,127.129512,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2382,37.53716641,127.1260274,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2383,37.55230744,127.1282798,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2384,37.54856865,127.1553674,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
2385,37.54636615,127.154258,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2386,37.56489475,127.1729944,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
2387,37.53491173,127.137458,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
2388,37.53966527,127.1343099,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2389,37.52781658,127.1202564,0.574442516811659,0.39,1.0,0.0,0.0,2.7,0.0,4.6644425168116594
2390,37.52831136,127.1486076,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
2391,37.54309705,127.1259758,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2392,37.52362807,127.1313169,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2393,37.52781588,127.1440979,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2394,37.55087067,127.173006,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
2395,37.52700952,127.1450185,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2396,37.53566189,127.1274364,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
2397,37.55968218,127.1703367,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
2398,37.55450157,127.1718669,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2399,37.54905185,127.1229679,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
2400,37.54994211,127.1299576,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2401,37.54229801,127.1416638,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2402,37.56233777,127.1548907,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2403,37.56570243,127.1734741,0.0015011822567369917,0.723,0.72,0.0,0.0,2.7,0.0,4.144501182256738
2404,37.55159659,127.1564847,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2405,37.54773487,127.146175,0.13010847436299783,0.465,1.0,0.0,0.0,2.7,0.0,4.295108474362998
2406,37.54688622,127.1672081,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
2407,37.53293902,127.1237089,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2408,37.53669053,127.1458619,0.35434369377420455,0.39,1.0,0.0,0.0,2.7,0.0,4.444343693774204
2409,37.54767964,127.1557362,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
2410,37.52826872,127.1348839,0.004070137715896128,0.54,0.42,0.0,0.0,2.7,0.0,3.664070137715896
2411,37.53399093,127.1277334,0.01798620996209156,0.465,1.0,0.0,0.0,2.7,0.0,4.182986209962092
2412,37.54266752,127.1275427,0.47502081252106,0.39,1.0,0.0,0.0,2.7,0.0,4.565020812521061
2413,37.53136175,127.1274676,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
2414,37.53985896,127.1219778,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2415,37.5501866,127.1409041,0.003684239899435986,0.465,0.24,0.0,0.0,2.7,0.0,3.4086842398994364
2416,37.56117525,127.1704759,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
2417,37.55372462,127.1696,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
2418,37.54556832,127.1597123,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2419,37.55078923,127.1245256,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
2420,37.55259704,127.1243642,0.06913842034334682,0.54,1.0,0.0,0.0,2.7,0.0,4.309138420343347
2421,37.5636047,127.1738634,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
2422,37.54980559,127.1316074,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
2423,37.56550981,127.1723786,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
2424,37.55577796,127.1294574,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2425,37.53226224,127.1224461,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
2426,37.54118569,127.1389985,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2427,37.53836198,127.1462269,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
2428,37.56224626,127.1694537,0.007391541344281971,0.54,0.56,0.0,0.0,2.7,0.0,3.8073915413442823
2429,37.53130506,127.1340692,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2430,37.52928647,127.1486116,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
2431,37.54120395,127.1429387,0.014774031693273055,0.54,0.72,0.0,0.0,2.7,0.0,3.9747740316932734
2432,37.55066522,127.1651156,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
2433,37.55467377,127.1763849,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
2434,37.54924526,127.1483644,0.08317269649392235,0.465,1.0,0.0,0.0,2.7,0.0,4.248172696493922
2435,37.5706257,127.1577998,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2436,37.5281702,127.1439193,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2437,37.54694081,127.138277,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
2438,37.55532993,127.1378211,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2439,37.5485071,127.1394219,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2440,37.54249518,127.1287998,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2441,37.52987823,127.132447,0.004496273160941178,0.465,0.42,0.0,0.0,2.7,0.0,3.5894962731609414
2442,37.53410101,127.1260581,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2443,37.55140427,127.1248372,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2444,37.53123615,127.1323416,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2445,37.56469661,127.1783305,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
2446,37.5480486,127.1325368,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2447,37.55036205,127.1606487,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2448,37.53736996,127.1252963,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
2449,37.55020054,127.1276088,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2450,37.54771307,127.1553529,0.004496273160941178,0.465,0.42,0.0,0.0,2.7,0.0,3.5894962731609414
2451,37.54902634,127.1398243,0.52497918747894,0.39,1.0,0.0,0.0,2.7,0.0,4.614979187478941
2452,37.53460979,127.1479608,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2453,37.53595395,127.1304406,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
2454,37.55363121,127.1652795,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2455,37.52594906,127.1325662,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2456,37.54478897,127.1440389,0.032295464698450495,0.465,1.0,0.0,0.0,2.7,0.0,4.197295464698451
2457,37.54781482,127.1473385,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2458,37.55895412,127.1709508,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
2459,37.54409947,127.1425245,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2460,37.55319557,127.1315117,0.07585818002124355,0.465,1.0,0.0,0.0,2.7,0.0,4.2408581800212435
2461,37.56075701,127.160799,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2462,37.53567643,127.1259636,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
2463,37.5632779,127.1497239,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
2464,37.55963213,127.1693735,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
2465,37.52900877,127.1226303,0.13010847436299783,0.465,1.0,0.0,0.0,2.7,0.0,4.295108474362998
2466,37.55930162,127.1711793,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
2467,37.53481796,127.1279627,0.005486298899450404,0.54,0.42,0.0,0.0,2.7,0.0,3.6654862988994505
2468,37.54127512,127.1191396,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
2469,37.53407723,127.144327,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2470,37.52640273,127.1263875,0.09975048911968513,0.39,0.72,0.0,0.0,2.7,0.0,3.909750489119685
2471,37.54295899,127.1236736,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2472,37.54967462,127.1267429,0.3318122278318339,0.39,1.0,0.0,0.0,2.7,0.0,4.421812227831834
2473,37.5506821,127.1644841,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
2474,37.54304338,127.1469764,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
2475,37.53480856,127.1461606,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
2476,37.52578666,127.1332577,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
2477,37.54673843,127.1237405,0.0198403057340775,0.54,1.0,0.0,0.0,2.7,0.0,4.259840305734078
2478,37.54630762,127.1289249,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
2479,37.52697497,127.1451544,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2480,37.53151139,127.1437894,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2481,37.53553635,127.1301989,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
2482,37.54816198,127.1274966,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
