시추공코드 ,순번 ,시작심도 ,종료심도 ,전단파속도(P파) ,전단파속도(S파) ,포아송비 ,전단판성계수 ,영률 ,현장밀도 
W6129BH010,4,10,19,2721,1431,0.308,5230000,13700000,2.5
W6129BH010,5,19,30,2297,1175,0.323,3250000,8590000,2.3
W6129BH011,1,0,2,557,231,0.396,98000,274000,1.8
W6129BH011,2,2,5.7,596,256,0.387,120000,334000,1.8
W6129BH011,3,5.7,20,808,371,0.367,274000,748000,1.9
W6129BH011,4,20,30,1428,707,0.338,1070000,2870000,2.1
W6129BH012,1,1,8.4,694,303,0.383,174000,480000,1.85
W6129BH012,2,8.4,13,1059,493,0.362,473000,1290000,1.9
W6129BH012,3,13,13.5,1582,778,0.341,1300000,3480000,2.1
W6129BH012,4,13.5,16.5,2401,1241,0.318,3620000,9540000,2.3
W6129BH012,5,16.5,22,2796,1514,0.293,5850000,15100000,2.5
W6129BH012,6,22,25,2581,1368,0.305,4390000,11500000,2.3
W6129BH012,7,25,30,2809,1518,0.294,5880000,15200000,2.5
W6129BH013,1,0,2,527,218,0.397,87300,244000,1.8
W6129BH013,2,2,5.5,638,276,0.385,146000,406000,1.85
W6129BH013,3,5.5,14,909,420,0.364,347000,947000,1.9
W6129BH013,4,14,22,1489,723,0.346,1120000,3020000,2.1
W6129BH013,5,22,28,2200,1124,0.323,2970000,7850000,2.3
W6129BH013,6,28,30,2742,1477,0.296,5590000,14500000,2.5
W6129BH014,1,0,2,577,237,0.399,103000,289000,1.8
W6129BH014,2,2,3.5,609,262,0.387,130000,360000,1.85
W6129BH014,3,3.5,10,870,401,0.365,330000,901000,1.9
W6129BH014,4,10,22.4,1432,695,0.346,1040000,2790000,2.1
W6129BH014,5,22.4,30,2310,1182,0.323,3290000,8710000,2.3
W6129BH015,1,0,2,606,261,0.386,129000,357000,1.85
W6129BH015,2,2,6.3,625,278,0.377,147000,403000,1.85
W6129BH015,3,6.3,8,1507,730,0.346,1140000,3080000,2.1
W6129BH015,4,8,21,2082,1069,0.321,2700000,7120000,2.3
W6129BH015,5,21,30,2800,1508,0.296,5810000,15100000,2.5
W6129BH003,3,5.5,8,962,470,0.343,429000,1150000,1.9
W6129BH003,4,8,18.5,1443,715,0.337,1100000,2940000,2.1
W6129BH003,5,18.5,30,2290,1182,0.318,3290000,8660000,2.3
W6129BH004,1,0,3.5,511,218,0.389,87400,243000,1.8
W6129BH004,2,3.5,5,602,261,0.385,125000,346000,1.8
W6129BH004,3,5,12,948,439,0.363,349000,1030000,1.9
W6129BH004,4,12,17,1390,675,0.346,976000,2630000,2.1
W6150BH001,28,19,18,1116,560,0.33,736,1960,1975
W6150BH001,27,18,17,1096,545,0.34,697,1862,1890
W6150BH001,30,21,20,1156,592,0.32,823,2175,2040
W6150BH001,31,22,21,1176,612,0.31,879,2311,2074
W6150BH001,32,23,22,1197,625,0.31,917,2407,2140
W6150BH001,33,24,23,1230,640,0.31,961,2527,2269
W6150BH001,34,25,24,1250,652,0.31,998,2620,2337
W6150BH001,35,26,25,1280,666,0.31,1041,2737,2457
W6150BH001,36,27,26,1297,686,0.31,1104,2884,2475
W6150BH001,37,28,27,1318,699,0.3,1147,2991,2548
W6150BH001,38,29,28,1338,720,0.3,1217,3154,2579
W6150BH001,39,30,29,1360,726,0.3,1237,3218,2692
W6150BH001,10,1,0,363,148,0.4,38,106,178
W6150BH001,11,2,1,437,182,0.4,59,165,262
W6150BH001,12,3,2,504,208,0.4,77,216,351
W6150BH001,13,4,3,571,240,0.39,103,287,445
W6150BH001,14,5,4,658,269,0.39,129,360,571
W6150BH001,15,6,5,699,296,0.39,156,435,664
W6150BH001,16,7,6,726,316,0.38,178,493,703
W6150BH001,17,8,7,787,336,0.39,190,528,789
W6150BH001,18,9,8,813,358,0.38,216,595,825
W6150BH001,19,10,9,854,376,0.38,289,796,1104
W6150BH001,20,11,10,894,397,0.38,370,1019,1383
W6150BH001,21,12,11,934,424,0.37,422,1156,1485
W6150BH001,22,13,12,960,457,0.35,490,1327,1509
W6150BH001,23,14,13,988,471,0.35,521,1409,1597
W6150BH001,24,15,14,1022,491,0.35,566,1528,1697
W6150BH001,25,16,15,1055,511,0.35,613,1651,1795
W6150BH001,26,17,16,1069,524,0.34,644,1729,1823
W6150BH001,29,20,19,1136,571,0.33,765,2037,2008
W6157BH015,10,9,10,1105,411,0.42,327,930,1931
W6157BH015,11,10,11,1097,435,0.407,367,1032,1844
W6157BH015,12,11,12,1155,462,0.405,414,1163,2035
W6157BH015,13,12,13,1169,467,0.405,423,1188,2086
W6157BH015,14,13,14,1171,470,0.404,428,1203,2087
W6157BH015,15,14,15,1209,487,0.403,460,1290,2221
W6157BH015,16,15,16,1191,480,0.403,447,1253,2155
W6157BH015,17,16,17,1198,485,0.402,456,1279,2174
W6157BH015,18,17,18,1205,490,0.401,466,1304,2194
W6157BH015,19,18,19,1225,505,0.398,494,1382,2250
W6157BH015,20,19,20,1298,529,0.4,571,1600,2677
W6157BH015,21,20,21,1405,588,0.394,706,1967,3088
W6157BH015,22,21,22,1531,649,0.39,860,2390,3637
W6157BH015,23,22,23,1513,635,0.393,823,2293,3575
W6157BH015,24,23,24,1537,661,0.387,892,2473,3632
W6157BH023,9,8,9,791,264,0.437,135,388,1033
W6157BH023,10,9,10,861,285,0.439,157,453,1228
W6157BH023,11,10,11,959,343,0.427,228,651,1478
W6157BH023,12,11,12,1047,379,0.425,278,793,1754
W6157BH023,13,12,13,1068,412,0.413,329,930,1774
W6157BH023,14,13,14,1075,426,0.407,352,990,1782
W6157BH023,15,14,15,1089,438,0.404,372,1044,1805
W6157BH022,15,14,15,1088,425,0.41,350,988,1828
W6157BH022,16,15,16,1108,435,0.409,367,1034,1891
W6157BH022,17,16,17,1128,445,0.408,384,1081,1955
W6157BH022,18,17,18,1198,485,0.402,456,1279,2174
W6157BH022,19,18,19,1305,496,0.416,477,1349,2669
W6157BH022,20,19,20,1412,549,0.411,585,1652,3087
W6157BH022,21,20,21,1438,574,0.405,672,1888,3327
W6157BH022,22,21,22,1447,601,0.396,738,2060,3290
W6157BH022,23,22,23,1451,600,0.397,734,2050,3321
W6157BH022,24,23,24,1495,616,0.398,774,2163,3528
W6157BH022,25,24,25,1541,678,0.38,938,2589,3595
W6157BH022,26,25,26,1545,682,0.379,949,2618,3606
W6157BH022,27,26,27,1534,669,0.383,913,2526,3585
W6157BH022,28,27,28,1587,714,0.373,1040,2857,3753
W6157BH022,29,28,29,1600,719,0.373,1055,2898,3818
W6157BH022,30,29,30,1611,728,0.372,1082,2967,3854
W6157BH023,1,0,1,628,192,0.448,64,185,599
W6157BH023,2,1,2,631,195,0.447,66,191,603
W6157BH023,3,2,3,635,198,0.446,68,196,609
W6157BH023,4,3,4,629,192,0.449,64,185,601
W6157BH023,5,4,5,651,203,0.446,80,231,715
W6157BH023,6,5,6,663,209,0.445,85,245,739
W6157BH023,7,6,7,680,227,0.437,100,287,763
W6157BH023,8,7,8,779,252,0.442,123,355,1012
W6157BH006,1,0,1,627,188,0.451,61,178,600
W6157BH006,2,1,2,622,192,0.447,64,185,586
W6157BH006,3,2,3,637,196,0.448,67,193,615
W6157BH006,4,3,4,626,195,0.446,66,191,592
W6157BH006,5,4,5,648,198,0.449,68,197,638
W6157BH006,6,5,6,646,202,0.446,75,217,667
W6157BH006,7,6,7,665,213,0.443,83,240,701
W6157BH006,8,7,8,683,221,0.442,90,259,737
W6157BH006,9,8,9,680,218,0.443,92,266,774
W6157BH006,10,9,10,692,228,0.439,101,290,794
W6157BH006,11,10,11,690,225,0.441,98,282,793
W6157BH006,12,11,12,723,242,0.437,114,326,862
W6157BH006,13,12,13,815,290,0.427,164,467,1070
W6157BH006,14,13,14,838,296,0.429,170,485,1135
W6157BH006,15,14,15,906,346,0.415,232,657,1282
W6157BH006,16,15,16,928,357,0.413,247,698,1340
W6157BH006,17,16,17,937,361,0.413,253,714,1365
W6157BH006,18,17,18,1020,398,0.41,307,866,1608
W6157BH006,19,18,19,1017,395,0.411,302,854,1602
W6157BH006,20,19,20,1033,409,0.407,324,913,1636
W6157BH023,16,15,16,1089,425,0.41,350,988,1834
W6157BH023,17,16,17,1094,439,0.404,374,1050,1822
W6157BH023,18,17,18,1072,433,0.403,363,1020,1743
W6157BH023,19,18,19,1083,441,0.401,377,1056,1771
W6157BH023,20,19,20,1152,465,0.403,419,1176,2014
W6157BH023,21,20,21,1165,470,0.403,428,1202,2060
W6157BH023,22,21,22,1188,482,0.401,450,1263,2136
W6157BH023,23,22,23,1403,586,0.394,701,1954,3083
W6157BH023,24,23,24,1488,646,0.384,852,2357,3383
W6157BH023,25,24,25,1464,636,0.384,826,2284,3273
W6157BH023,26,25,26,1503,657,0.382,881,2435,3436
W6157BH023,27,26,27,1492,655,0.381,876,2418,3376
W6157BH023,28,27,28,1527,674,0.379,927,2557,3523
W6157BH023,29,28,29,1530,677,0.378,935,2578,3530
W6157BH023,30,29,30,1572,703,0.375,1009,2774,3698
W6157BH015,5,4,5,833,302,0.424,177,504,1110
W6157BH015,6,5,6,825,295,0.427,169,481,1095
W6157BH015,7,6,7,981,345,0.429,231,660,1558
W6157BH015,8,7,8,974,342,0.43,227,648,1537
W6157BH015,9,8,9,1087,397,0.423,306,870,1883
W6157BH006,21,20,21,1106,432,0.41,363,1022,1888
W6157BH006,22,21,22,1100,435,0.407,367,1033,1857
W6157BH006,23,22,23,1121,445,0.407,384,1080,1926
W6157BH006,24,23,24,1125,445,0.407,384,1081,1940
W6157BH006,25,24,25,1151,459,0.406,430,1209,2132
W6157BH006,26,25,26,1348,564,0.394,649,1810,2843
W6157BH006,27,26,27,1434,618,0.386,779,2161,3157
W6157BH006,28,27,28,1476,632,0.388,815,2262,3359
W6157BH006,29,28,29,1473,629,0.388,807,2242,3351
W6157BH006,30,29,30,1473,640,0.384,836,2318,3313
W6157BH011,1,0,1,638,191,0.451,63,184,622
W6157BH011,2,1,2,646,193,0.451,65,188,638
W6157BH011,3,2,3,643,199,0.447,69,199,626
W6157BH011,4,3,4,632,205,0.441,73,210,596
W6157BH011,5,4,5,646,203,0.445,71,207,629
W6157BH011,6,5,6,652,208,0.443,79,229,675
W6157BH011,7,6,7,649,211,0.441,82,236,665
W6157BH011,8,7,8,676,223,0.439,91,263,718
W6157BH011,9,8,9,716,238,0.438,104,299,803
W6157BH011,10,9,10,804,269,0.437,140,403,1066
W6157BH011,11,10,11,813,274,0.436,146,418,1087
W6157BH011,12,11,12,881,303,0.433,178,510,1267
W6157BH011,13,12,13,894,313,0.43,190,543,1296
W6157BH011,14,13,14,937,339,0.425,223,635,1405
W6157BH011,15,14,15,968,364,0.418,257,728,1474
W6157BH011,16,15,16,1080,423,0.41,346,976,1798
W6157BH011,17,16,17,1071,421,0.409,344,968,1766
W6157BH011,18,17,18,1123,441,0.409,378,1064,1942
W6157BH011,19,18,19,1118,435,0.411,367,1035,1934
W6157BH011,20,19,20,1123,438,0.41,372,1049,1949
W6157BH011,21,20,21,1112,432,0.411,362,1021,1915
W6157BH011,22,21,22,1127,447,0.407,387,1090,1947
W6157BH011,23,22,23,1157,462,0.405,414,1163,2045
W6157BH011,24,23,24,1187,477,0.404,441,1238,2145
W6157BH011,25,24,25,1227,501,0.4,487,1362,2268
W6157BH011,26,25,26,1461,611,0.394,762,2124,3337
W6157BH011,27,26,27,1474,622,0.392,790,2198,3384
W6157BH011,28,27,28,1467,634,0.385,820,2273,3298
W6157BH011,29,28,29,1502,654,0.383,873,2414,3440
W6157BH011,30,29,30,1537,677,0.38,935,2581,3574
W6157BH015,1,0,1,649,204,0.445,72,209,634
W6157BH015,2,1,2,684,223,0.441,96,278,779
W6157BH015,3,2,3,774,259,0.437,130,374,988
W6157BH015,4,3,4,806,271,0.436,142,409,1070
W6157BH015,25,24,25,1520,653,0.387,870,2414,3555
W6157BH015,26,25,26,1539,676,0.38,933,2575,3590
W6157BH015,27,26,27,1543,68,0.379,944,2604,3601
W6157BH015,28,27,28,1532,667,0.383,908,2772,3579
W6157BH015,29,28,29,1585,702,0.378,1006,2869,3786
W6157BH015,30,29,30,1598,715,0.375,1043,1032,3820
W6157BH022,1,0,1,693,205,0.452,73,211,735
W6157BH022,2,1,2,722,225,0.446,88,254,787
W6157BH022,3,2,3,742,235,0.445,95,276,829
W6157BH022,4,3,4,826,302,0.423,158,450,973
W6157BH022,5,4,5,880,325,0.421,183,521,1099
W6157BH022,6,5,6,934,348,0.419,210,596,1233
W6157BH022,7,6,7,918,341,0.42,202,573,1193
W6157BH022,8,7,8,975,366,0.418,232,659,1339
W6157BH022,9,8,9,962,361,0.418,239,679,1381
W6157BH022,10,9,10,978,375,0.414,258,730,1412
W6157BH022,11,10,11,998,385,0.413,287,812,1548
W6157BH022,12,11,12,1018,395,0.411,302,854,1606
W6157BH022,13,12,13,1038,405,0.41,318,897,1665
W6157BH022,14,13,14,1068,415,0.411,334,942,1766
W6199BH005,4,0,2,459,191,0.39,68.6,191,191
W6199BH005,7,4,17,1364,737,0.29,1160,3010,3010
W6199BH005,6,3,4,1266,674,0.3,946,2460,2460
W6199BH005,5,2,3,963,451,0.36,402,1090,1090
W6200BH002,9,5,8.1,1465,739,0.329,1258,3342,2.3
W6200BH002,8,0.5,5,1660,871,0.31,1900,4976,2.5
W6200BH002,7,0,0.5,826,328,0.406,194,545,1.8
W6200BH002,12,25,30,744,318,0.388,182,506,1.8
W6200BH001,6,18.6,30,2280,1271,0.275,4384,11167,2.7
W6200BH002,10,8.1,11.8,817,375,0.367,267,731,1.9
W6200BH001,3,0,1.2,620,223,0.426,90,255,1.8
W6200BH001,4,1.2,17.6,766,349,0.369,235,644,1.9
W6200BH001,5,17.6,18.6,1545,752,0.345,1301,3498,2.3
W6200BH002,11,11.8,25,2176,1204,0.279,3932,10049,2.7
W6203BH002,28,22,23,1143.32,471.8,0.397,411.8,,1.85
W6203BH002,25,20,21,1114.46,458.19,0.398,388.39,,1.85
W6203BH002,27,23,24,1158.87,479.14,0.397,424.71,,1.85
W6203BH002,26,21,22,1128.87,464.83,0.398,399.72,,1.85
W6203BH002,24,19,20,1099.87,451.2,0.399,376.62,,1.85
W6203BH002,23,18,19,1085.56,444.48,0.399,365.49,,1.85
W6203BH002,22,17,18,1070.03,437.17,0.4,353.56,,1.85
W6203BH002,20,16,17,1057.87,431.56,0.4,344.56,,1.85
W6203BH002,29,24,25,1174.65,486.74,0.396,438.29,,1.85
W6203BH002,30,26,27,1212.33,504.65,0.395,471.14,,1.85
W6203BH002,31,25,26,1190.02,493.81,0.396,451.13,,1.85
W6203BH002,32,27,28,1230.56,513.52,0.395,487.85,,1.85
W6203BH002,33,29,30,1260.09,528.49,0.393,516.71,,1.85
W6203BH002,34,28,29,1245.23,520.97,0.394,502.1,,1.85
W6203BH002,35,1,2,616.65,229.86,0.419,95.11,,1.8
W6203BH002,2,0,1,528.56,193.21,0.423,65.33,,1.75
W6203BH002,3,2,3,639.99,239.67,0.418,103.4,,1.8
W6203BH002,4,3,4,660.02,255.18,0.412,117.21,,1.8
W6203BH002,5,4,5,838.56,330.32,0.408,196.4,,1.8
W6203BH002,6,5,6,902.23,361.1,0.405,241.23,,1.85
W6203BH002,7,6,7,916.65,367.49,0.404,249.85,,1.85
W6203BH002,8,7,8,930.02,373.47,0.404,258.04,,1.85
W6203BH002,9,8,9,945.56,380.46,0.403,267.79,,1.85
W6203BH002,10,9,10,959.86,386.85,0.403,276.86,,1.85
W6203BH002,11,10,11,973.32,392.84,0.403,285.5,,1.85
W6203BH002,12,11,12,987.77,399.37,0.402,295.07,,1.85
W6203BH002,13,12,13,1001.13,405.34,0.402,303.95,,1.85
W6203BH002,14,13,14,1016.65,412.55,0.401,314.86,,1.85
W6203BH002,15,14,15,1031.12,419.12,0.401,324.97,,1.85
W6203BH002,16,15,16,1043.32,424.94,0.401,334.06,,1.85
W6220BH002,4,2.5,4.2,925,388,0.393,284,792,1.85
W6220BH002,3,0,2.5,659,261,0.407,129,364,1.85
W6220BH002,5,4.2,4.8,1352,584,0.385,661,1832,1.9
W6220BH002,6,4.8,21,2103,971,0.365,2235,6094,2.3
W6220BH002,7,21,33,2313,1135,0.341,3156,8466,2.4
W6263TP001,5,5,10,3000,600,0.2,150,450,2
W6263TP001,3,-2.2,0,1500,241,0.4,80,240,1.8
W6263TP001,4,0,5,800,300,0.3,100,300,1.9
W6273BH002,2,0,2.7,825,434,0.309,3290,8611,1.7
W6273BH002,3,2.7,36.7,1087,590,0.291,6032,15578,1.7
W6273BH002,4,3.7,7,1602,919,0.255,18219,45687,2.1
W6273BH002,5,7,30,2049,1237,0.214,34550,83771,2.2
W6282BH003,7,0,2.5,324,158,0.345,430,1157,1.7
W6282BH003,8,2.5,7.5,308,154,0.335,409,1092,1.7
W6282BH003,9,7.5,29.5,309,161,0.314,424,1115,1.6
W6282BH003,10,29.5,30,513,276,0.296,1320,3422,1.7
W6303BH001,6,7.5,15,2501,1311,0.31,4200,11000,0
W6303BH001,5,2.5,7.5,697,263,0.42,136,385,0
W6303BH001,4,0,2.5,534,190,0.43,61.6,176,0
W6311BH001,9,8,16,2405,1295,0.3,4030,10400,0
W6311BH001,8,5,8,928,430,0.36,351,956,0
W6311BH001,7,1,5,631,269,0.39,134,371,0
W6311BH001,6,0,1,407,150,0.42,40.3,115,0
W6311BH001,10,16,30,2958,1697,0.25,7480,18800,0
W6316BH001,2,1,2,617,270,,,,
W6316BH001,3,2,3,667,292,,,,
W6316BH001,4,3,4,719,315,,,,
W6316BH001,5,4,5,742,326,,,,
W6316BH001,6,5,6,1347,693,,,,
W6316BH001,7,6,7,1361,703,,,,
W6316BH001,8,7,8,1382,717,,,,
W6316BH001,9,8,9,1398,728,,,,
W6316BH001,10,9,10,1470,765,,,,
W6316BH001,11,10,11,1893,990,,,,
W6316BH001,12,11,12,1954,1025,,,,
W6316BH001,13,12,13,2075,1098,,,,
W6316BH001,14,13,14,2142,1139,,,,
W6316BH001,15,14,15,2318,1245,,,,
W6316BH001,16,15,16,2341,1266,,,,
W6316BH001,17,16,17,2374,1292,,,,
W6316BH001,18,17,18,2382,1305,,,,
W6316BH001,19,18,19,2399,1325,,,,
W6316BH001,20,19,20,2410,1333,,,,
W6316BH001,21,20,21,2410,1337,,,,
W6316BH001,22,21,22,2421,1339,,,,
W6316BH001,1,0,1,254,85,,,,
W6316BH001,30,29,30,2422,1376,,,,
W6316BH001,29,28,29,2412,1363,,,,
W6316BH001,28,27,28,2439,1365,,,,
W6316BH001,27,26,27,2431,1361,,,,
W6316BH001,26,25,26,2422,1376,,,,
W6316BH001,25,24,25,2412,1363,,,,
W6316BH001,23,22,23,2431,1361,,,,
W6316BH001,24,23,24,2439,1365,,,,
W6317BH002,7,8,10,937,451,0.349,4018,10850,1.938
W6317BH002,8,10,12,1010,487,0.348,4935,13307,2.04
W6317BH002,9,12,14,1120,542,0.347,6108,16469,2.04
W6317BH002,10,14,16,1155,558,0.348,6475,17458,2.04
W6317BH002,11,16,18,1161,563,0.346,6598,17753,2.04
W6317BH002,12,18,20,1203,584,0.346,7097,19099,2.04
W6317BH002,13,20,22,1310,647,0.339,8708,23310,2.04
W6317BH002,14,22,24,3534,1912,0.293,98903,255767,2.652
W6317BH002,15,24,26,3356,1802,0.297,87829,227908,2.652
W6317BH002,16,26,28,3442,1860,0.294,93641,242286,2.652
W6317BH002,17,28,30,3623,1969,0.291,104838,270593,2.652
W6317BH002,3,0,2,530,213,0.404,846,2386,1.836
W6317BH002,4,2,4,541,225,0.395,999,2794,1.938
W6317BH002,5,4,6,572,256,0.375,1295,3559,1.938
W6317BH002,6,6,8,746,354,0.355,2478,6710,1.938
W6321BH001,3,0,2.3,464,231,0.336,921,2460,1.7
W6321BH001,6,23.5,30,703,375,0.301,2446,6358,1.7
W6321BH001,5,4.5,23.5,394,201,0.323,664,1754,1.6
W6321BH001,4,2.3,4.5,401,202,0.33,707,1881,1.7
W6330BH006,2,0,1,472,184,0.411,165,0,0
W6330BH006,3,1,4,477,188,0.408,184,0,0
W6330BH006,7,42,45,2923,1554,0.303,16054,0,0
W6330BH006,5,24,39,1037,502,0.347,1386,0,0
W6330BH006,6,39,42,1526,759,0.336,3612,0,0
W6330BH006,4,4,24,608,270,0.377,142,0,0
W6342BB008,2,1,3.7,540,238,0.38,11000,30400,1.86
W6342BB008,3,3.7,11,874,407,0.361,34300,93500,2.02
W6342BB008,4,11,14,1372,684,0.335,99300,264900,2.09
W6342BB008,5,14,15,1986,1031,0.316,252700,664900,2.56
W6342BB008,6,15,30,3381,1877,0.277,921300,2352800,2.56
W6342BB001,2,1,4,549,239,0.383,10900,30100,1.86
W6342BB004,5,25,30,1966,1036,0.308,241400,631000,2.2
W6342BB001,4,14,31.5,1407,699,0.336,109400,292200,2.19
W6342BB001,5,31.5,33,1908,1006,0.307,239700,626800,2.32
W6342BB004,2,1,5,411,178,0.384,5900,16200,1.8
W6342BB004,3,5,10,848,394,0.362,30300,82500,1.9
W6342BB004,4,10,25,1405,702,0.334,101000,269400,2
W6342BB001,3,4,14,768,357,0.363,26400,71900,2.01
W6343BH005,13,12,13,1229,487,0.407,460,1294,2315
W6343BH005,14,13,14,1220,480,0.408,447,1258,2290
W6343BH005,15,14,15,1233,485,0.408,456,1285,2339
W6343BH005,16,15,16,1255,505,0.403,494,1388,2394
W6343BH005,17,16,17,1572,663,0.392,896,2495,3850
W6343BH005,18,17,18,1794,780,0.384,1304,3607,5161
W6343BH005,19,18,19,2198,1020,0.363,2229,6076,7380
W6343BH005,20,19,20,2914,1346,0.364,4251,11601,14257
W6343BH005,21,20,21,3185,1483,0.361,5165,14063,16917
W6343BH005,22,21,22,3210,1507,0.359,5331,14486,17079
W6343BH005,23,22,23,3221,1509,0.359,5347,14537,17214
W6343BH005,24,23,24,3284,1534,0.361,5521,15023,17951
W6343BH005,25,24,25,3296,1538,0.361,5553,15113,18092
W6343BH005,26,25,26,3277,1536,0.359,5538,15053,17812
W6343BH005,27,26,27,3279,1536,0.359,5538,15056,17845
W6343BH005,28,27,28,3270,1519,0.363,5412,14749,17881
W6343BH005,29,28,29,3278,1540,0.358,5563,15115,17795
W6343BH005,30,29,30,3299,1556,0.357,5685,15429,17966
W6343BH001,1,0,1,727,243,0.437,115,330,871
W6343BH001,2,1,2,737,249,0.435,121,346,894
W6343BH001,3,2,3,897,314,0.43,191,546,1305
W6343BH001,4,3,4,923,324,0.43,204,582,1379
W6343BH001,5,4,5,1087,392,0.425,297,848,1894
W6343BH001,6,5,6,1139,421,0.421,344,978,2056
W6343BH001,7,6,7,1130,430,0.415,358,1014,1998
W6343BH001,8,7,8,1469,615,0.394,772,2152,3375
W6343BH001,9,8,9,1503,635,0.391,823,2290,3513
W6343BH001,10,9,10,1593,680,0.389,944,2621,3921
W6343BH001,11,10,11,1683,725,0.386,1073,2974,4350
W6343BH001,12,11,12,2801,1211,0.385,3290,9115,13227
W6343BH001,13,12,13,2981,1358,0.369,4328,11851,15087
W6343BH001,14,13,14,3123,1427,0.368,4776,13069,16523
W6343BH001,15,14,15,3056,1406,0.366,4643,12680,15732
W6343BH001,16,15,16,2962,1355,0.368,4309,11787,14846
W6343BH001,17,16,17,3010,1385,0.366,4502,12298,15264
W6343BH001,18,17,18,3038,1412,0.362,4682,12755,15413
W6343BH001,19,18,19,3085,1444,0.36,4893,13305,15806
W6343BH001,20,19,20,3183,1491,0.359,5219,14189,16815
W6343BH001,21,20,21,3365,1585,0.357,5894,16003,18712
W6343BH001,22,21,22,3177,1485,0.36,5179,14087,16778
W6343BH001,23,22,23,3086,1446,0.359,4910,13347,15811
W6343BH001,24,23,24,3026,1421,0.363,4630,12617,15313
W6343BH001,25,24,25,3063,1512,0.363,4742,12925,15693
W6343BH001,26,25,26,3236,1526,0.36,5368,14605,17422
W6343BH001,27,26,27,3241,1514,0.358,5462,14832,17377
W6343BH001,28,27,28,3226,1535,0.359,5378,14615,17251
W6343BH001,29,28,29,3265,1535,0.358,5529,15019,17643
W6343BH001,30,29,30,3226,1523,0.357,5444,14770,17163
W6343BH005,1,0,1,641,198,0.447,68,197,622
W6343BH005,2,1,2,649,204,0.445,72,209,634
W6343BH005,3,2,3,639,201,0.445,70,203,615
W6343BH005,4,3,4,716,233,0.441,100,287,809
W6343BH005,5,4,5,740,243,0.44,708,312,861
W6343BH005,6,5,6,806,271,0.436,135,387,1013
W6343BH005,7,6,7,815,276,0.435,140,402,1033
W6343BH005,8,7,8,858,305,0.428,171,488,1126
W6343BH005,9,8,9,905,323,0.427,202,576,1319
W6343BH005,10,9,10,904,325,0.426,205,583,1312
W6343BH005,11,10,11,985,353,0.426,242,689,1559
W6343BH005,12,11,12,1125,411,0.423,327,932,2017
W6346BH005,29,28,29,3255,1536,0.357,5538,15027,17485
W6346BH005,30,29,30,3278,1557,0.354,5692,15417,17623
W6346BH001,25,24,25,3318,1566,0.337,5757,15620,18160
W6346BH001,26,25,26,3277,1533,0.36,5517,15005,17839
W6346BH001,27,26,27,3287,1538,0.36,5551,15099,17960
W6346BH001,28,27,28,3298,1543,0.36,5586,15193,18082
W6346BH001,29,28,29,3298,1548,0.359,5620,15275,18036
W6346BH001,30,29,30,3309,1552,0.359,5655,15370,18158
W6346BH003,1,0,1,670,219,0.44,83,240,668
W6346BH003,2,1,2,640,210,0.439,77,221,608
W6346BH003,3,2,3,629,204,0.441,72,208,591
W6346BH003,4,3,4,674,221,0.44,85,243,676
W6346BH003,5,4,5,716,233,0.441,94,271,764
W6346BH003,6,5,6,805,267,0.438,138,398,1072
W6346BH003,7,6,7,1229,487,0.407,460,1294,2315
W6346BH003,8,7,8,1220,480,0.408,447,1258,2290
W6346BH003,9,8,9,1308,529,0.402,571,1602,2730
W6346BH003,10,9,10,1425,588,0.397,706,1972,3203
W6346BH003,11,10,11,1364,563,0.398,646,1806,2938
W6346BH003,12,11,12,1449,608,0.393,754,2102,3279
W6346BH003,13,12,13,1508,620,0.398,784,2194,3595
W6346BH003,14,13,14,1522,644,0.391,846,2355,3599
W6346BH003,15,14,15,1531,649,0.39,860,2390,3637
W6346BH003,16,15,16,1736,475,0.387,1188,3296,4875
W6346BH003,17,16,17,1853,811,0.381,1409,3894,5476
W6346BH003,18,17,18,2065,922,0.376,1820,5008,6708
W6346BH003,19,18,19,2212,991,0.374,2105,5786,7682
W6346BH003,20,19,20,2370,1067,0.373,2441,6701,8779
W6346BH003,21,20,21,2331,1047,0.374,23580,6455,8511
W6346BH003,22,21,22,2370,1067,0.373,2441,6701,8779
W6346BH003,23,22,23,2331,1043,0.375,2441,6712,8943
W6346BH003,24,23,24,2331,1038,0.376,2421,6663,8970
W6346BH003,25,24,25,2688,1225,0.369,3371,9230,11727
W6346BH003,26,25,26,2732,1242,0.37,3464,9490,12140
W6346BH003,27,26,27,2786,1271,0.369,3624,9921,12586
W6346BH003,28,27,28,2922,1337,0.368,4011,10972,13822
W6346BH003,29,28,29,2990,1379,0.365,4271,11658,14369
W6346BH003,30,29,30,3015,1387,0.366,4318,11796,14646
W6346BH005,1,0,1,644,198,0.448,68,196,630
W6346BH005,2,1,2,645,198,0.448,68,197,631
W6346BH005,3,2,3,646,195,0.45,66,192,635
W6346BH005,4,3,4,632,197,0.446,71,206,640
W6346BH005,5,4,5,661,211,0.443,82,236,693
W6346BH005,6,5,6,671,215,0.442,85,246,713
W6346BH005,7,6,7,693,224,0.442,92,266,759
W6346BH005,8,7,8,711,236,0.438,102,294,792
W6346BH005,9,8,9,833,285,0.434,157,452,1135
W6346BH005,10,9,10,1085,411,0.416,327,928,1846
W6346BH005,11,10,11,1105,426,0.413,352,994,1898
W6346BH005,12,11,12,1129,452,0.405,396,1113,1943
W6346BH005,13,12,13,1163,468,0.403,425,1192,2056
