X,Y,idn,dl_sm_cde,dn_sm_cde,dn_cm_cde,pie_no,ty_jl_cde,inx_no,me_og_cde,buse_cde,sat_mhe,end_mhe,en_mt_cde,mop_cde,re_om_cde,lay_ymd,lg_yo_cde,om_pe_dtr,hol_std,vel_std,pe_rw_num,lenx,spt_hsl,ept_hsl,st_pip_hit,et_pip_hit,spt_dep,ept_dep,are_dep,st_rt_rto,hh_fy_cde,chk_yno,mr_dl_cde,dr_en_yno,st_st_yno,dtr_cce,pe_nr_cce,dr_lx_cce,dr_lp_cce,yr_dx_cce,pw_hp_cce,dp_pe_cce,da_st_cde,nw_da_yno,ifw_riv,rmk,ue_st_year,cn_pl_year,cn_spot,rp_mt_cde,dg_gn_cde,cn_area,cn_cs_cde,sy_gn_cde,dv_gn_cde,mr_pl_cde,sv_yn_cde,gh_fc_chk,in_pi_cde,cn_nam,year,distance,angle
127.1268456,37.53640522,25-04522,T,SN,SN,0004-304,SB007,377052326,SB25,13,0004-304-1,0004-300-1,1,12,1,2018.12.31,0,450,0,0,1,3.38,18.68,18.68,17.61,17.33,0.62,0.9,0.76,82.84,999,,,,,Ø450,0004-304/Ø450,Ø450/L3.38,Ø450/L3.38/D0.62/D0.90,2018/Ø450/L3.38,2018/HP/Ø450/L3.38/D17.61/D17.33/S82.84,2018/HP/Ø450/L3.38/D0.62/D0.90,71,N,,,1900,2018,0,1,1,0,2,2,1,,N,,1,성내배수분구 하수관거 종합정비사업(3블럭-2차),2018,0,239.7327712
127.1311344,37.53043831,25-13920,T,SN,SN,0039-460,SB007,377052337,SB25,13,0039-460-1,0040-100-1,1,12,1,2018.12.31,0,1350,0,0,1,5.95,15.22,15.23,12.57,12.48,1.3,1.4,1.35,15.13,999,,,,,Ø1350,0039-460/Ø1350,Ø1350/L5.95,Ø1350/L5.95/D1.30/D1.40,2018/Ø1350/L5.95,2018/HP/Ø1350/L5.95/D12.57/D12.48/S15.13,2018/HP/Ø1350/L5.95/D1.30/D1.40,71,N,,,1980,2018,0,2,1,0,2,2,1,B,Y,,1,성내배수분구 하수관거 종합정비사업(3블럭-2차),2018,0,142.5150516
127.1419192,37.53542087,25-13925,T,SN,KDT,0101-302,SB007,377052329,SB25,13,0101-302-1,0101-303-1,1,12,1,2018.12.31,0,600,0,0,1,31.97,21.25,20.66,19.77,18.92,0.88,1.14,1.01,26.59,999,,,,,Ø600,0101-302/Ø600,Ø600/L31.97,Ø600/L31.97/D0.88/D1.14,2018/Ø600/L31.97,2018/HP/Ø600/L31.97/D19.77/D18.92/S26.59,2018/HP/Ø600/L31.97/D0.88/D1.14,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 관내 하수도 구조물 정비공사,2018,0,170.2562325
127.1418443,37.53513967,25-13926,T,SN,KDT,0101-303,SB007,377052329,SB25,13,0101-303-1,0101-300-00,1,12,1,2018.12.31,0,600,0,0,1,3.63,20.66,20.68,18.88,18.88,1.18,1.2,1.19,0,999,,,,,Ø600,0101-303/Ø600,Ø600/L3.63,Ø600/L3.63/D1.18/D1.20,2018/Ø600/L3.63,2018/HP/Ø600/L3.63/D18.88/D18.88/S0.00,2018/HP/Ø600/L3.63/D1.18/D1.20,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 관내 하수도 구조물 정비공사,2018,0,219.2143428
127.1329324,37.53410427,25-30054,T,SN,SN,0182-412,SB007,377052337,SB25,13,0182-412-1,0182-413-1,1,12,1,2018.12.31,0,600,0,0,1,15.06,16.31,16.47,14.73,14.72,0.98,1.15,1.07,0.66,999,,,,,Ø600,0182-412/Ø600,Ø600/L15.06,Ø600/L15.06/D0.98/D1.15,2018/Ø600/L15.06,2018/HP/Ø600/L15.06/D14.73/D14.72/S0.66,2018/HP/Ø600/L15.06/D0.98/D1.15,71,N,,,1980,2018,0,1,1,0,2,2,1,D,N,,1,성내배수분구 하수관거 종합정비사업(3블럭-2차),2018,0,346.5695518
127.1316875,37.53159107,25-05350,T,SN,SN,0039-404,SB007,377052337,SB25,13,0039-404-1,0039-405-01,1,12,1,1900.1.1,0,600,0,0,1,32.1,15.44,15.25,13.54,13.45,1.3,1.2,1.25,2.8,999,,B,,,Ø600,0039-404/Ø600,Ø600/L32.10,Ø600/L32.10/D1.30/D1.20,1900/Ø600/L32.10,1900/HP/Ø600/L32.10/D13.54/D13.45/S2.80,1900/HP/Ø600/L32.10/D1.30/D1.20,53,N,,,1900,1900,0,1,1,0,0,4,1,B,Y,,999,,1900,0,205.2708769
127.1311964,37.53039212,25-13946,T,SN,SN,0039-461,SB007,377052337,SB25,13,0207-210-01,0039-460-1,1,12,1,1900.1.1,0,450,0,0,1,7.53,15.39,15.22,13.76,13.59,1.18,1.18,1.18,22.58,,,,,,Ø450,0039-461/Ø450,Ø450/L7.53,Ø450/L7.53/D1.18/D1.18,1900/Ø450/L7.53,1900/HP/Ø450/L7.53/D13.76/D13.59/S22.58,1900/HP/Ø450/L7.53/D1.18/D1.18,2,,,,1900,0,0,,,0,,,,,,,,,1900,0,308.6362472
127.1414854,37.53520802,25-11302,T,SN,KDT,0101-403,SB007,377052329,SB25,13,0101-403-1,0101-400-00,1,12,1,2018.12.31,0,450,0,0,1,1.73,20.37,20.35,19.12,19,0.8,0.9,0.85,69.36,999,,,,,Ø450,0101-403/Ø450,Ø450/L1.73,Ø450/L1.73/D0.80/D0.90,2018/Ø450/L1.73,2018/HP/Ø450/L1.73/D19.12/D19.00/S69.36,2018/HP/Ø450/L1.73/D0.80/D0.90,71,N,,,1980,2018,0,1,1,0,2,2,1,D,N,,1,2018년 관내 하수도 구조물 정비공사,2018,0,196.8389187
127.1275498,37.53138599,25-05113,T,SN,SN,0021-311,SB007,377052336,SB25,13,0021-311-01,0021-300-1,1,12,1,1990.7.23,0,600,0,0,1,15.25,14.43,14.46,13.13,13.01,0.7,0.85,0.78,7.87,999,,B,,,Ø600,0021-311/Ø600,Ø600/L15.25,Ø600/L15.25/D0.70/D0.85,1990/Ø600/L15.25,1990/HP/Ø600/L15.25/D13.13/D13.01/S7.87,1990/HP/Ø600/L15.25/D0.70/D0.85,53,N,,,1990,1900,0,1,1,0,0,4,1,B,N,,999,성내동 420번지 하수도 정비공사(개량-적색),1990,0,110.3777264
127.1279287,37.53126857,25-05110,T,SN,SN,0021-310,SB007,377052336,SB25,13,0021-310-1,0021-300-1,1,12,1,1990.7.23,0,600,0,0,1,20.75,15,14.46,13.37,12.76,1.03,1.1,1.07,29.4,999,,C,,,Ø600,0021-310/Ø600,Ø600/L20.75,Ø600/L20.75/D1.03/D1.10,1990/Ø600/L20.75,1990/HP/Ø600/L20.75/D13.37/D12.76/S29.40,1990/HP/Ø600/L20.75/D1.03/D1.10,53,N,,,1990,1900,0,1,1,0,0,4,1,C,N,,999,성내동 420번지 하수도 정비공사(개량-적색),1990,0,284.9305357
127.1291767,37.53530331,25-05147,T,SN,SN,0007-602,SB007,377052326,SB25,13,0007-602-1,0007-605-1,1,12,1,2018.12.31,0,450,0,0,1,22.29,21.42,20.88,19.92,19.35,1.05,1.08,1.07,25.57,999,,,,,Ø450,0007-602/Ø450,Ø450/L22.29,Ø450/L22.29/D1.05/D1.08,2018/Ø450/L22.29,2018/HP/Ø450/L22.29/D19.92/D19.35/S25.57,2018/HP/Ø450/L22.29/D1.05/D1.08,71,N,,,1900,2018,0,1,1,0,2,2,1,C,Y,,1,성내배수분구 하수관거 종합정비사업(3블럭-2차),2018,0,179.863702
