X,Y,GU_NM,HNR_NAM,MTC_AT,MASTERNO,SLAVENO,NEADRES_NM,TRE_SOM,THT_HG,RM,MGE_LVL,LC,EVMT_IFNE,PLT_DE,RPRUNG_CN,ROAD_LT,ETC,GU_NO,DONG_NM,ETRC_YNO,SN,RPLNT_CN,ITM_ERY,BHT_DM,RNK_LC_CN,WTRTB_BT,EXT_YNO,MGE_ORG,DME_ETT,CMFE_LU_ST,DSPRVN_CN,MGE_MTE,MNCXPN_CT,TRE_IDN,TFCLNE_CO,PTN_CVR,WIDTH_NM,VAL_LVL,RNK_BHT_HG,WDPT_NM,CREAT_DE,PO_FE_NM
127.1538529,37.55512058,강동구,,,,,,4,7,,2,,0,,,0,,25,,2,0,,6,10,6,4,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0366,0,1,고덕동길,0,6,느티나무,,
127.1371385,37.52945306,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,151,,6,15,12,5,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0151,0,1,둔촌로,0,3,느티나무,,
127.1279852,37.53744955,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,458,,6,12,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0458,0,1,천호대로,0,3,느티나무,,
127.1345616,37.56557162,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,742,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0742,0,1,올림픽대로,0,3,느티나무,,
127.1702015,37.55730582,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,23,,6,10,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0023,0,1,고덕동길,0,3,느티나무,,
127.1577615,37.55548811,강동구,상일동,,,,,8,7,,2,명일근린공원(상일역방향),0,,,0,,25,상일동,2,83,,6,19,9,3,0,푸른도시과,2,51,0721흰불,0,0512비료1kg,25-고덕동길-가-083,0,1,고덕동길,0,3,느티나무,,
127.1556986,37.56926648,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,1327,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1327,0,1,올림픽대로,0,3,느티나무,,
127.13336,37.5652561,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,7,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1139,0,1,올림픽대로,0,3,느티나무,,
127.1564327,37.55548588,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,303,,6,14,9,4,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0303,0,1,고덕동길,0,3,느티나무,,
127.1311384,37.56383863,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,7,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1118,0,1,올림픽대로,0,3,느티나무,,
127.1293018,37.53666575,강동구,,,,,,8,4,,2,현대정유,0,,,0,,25,,2,0,,6,12,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0549,0,1,천호대로,0,3,느티나무,,
127.1356306,37.52542634,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,78,,6,15,12,4,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0078,0,1,둔촌로,0,3,느티나무,,
127.1591829,37.57083925,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1364,0,1,올림픽대로,0,3,느티나무,,
127.1378576,37.53137594,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,0,,6,15,12,5,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0181,0,1,둔촌로,0,3,느티나무,,
127.1559991,37.55538023,강동구,,,,,,4,8,,3,,0,,,0,,25,,2,313,,6,12,9,4,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0313,0,1,고덕동길,0,6,느티나무,,
127.1677212,37.5568284,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1302,,6,14,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1302,0,1,고덕동길,0,3,느티나무,,
127.1360341,37.52659295,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,110,,6,19,12,3,0,푸른도시과,2,0,"0730흰불,방패",0,0624비료1kg,25-둔촌로-가-0110,0,1,둔촌로,0,3,느티나무,,
127.166047,37.55675749,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,110,,6,11,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0110,0,1,고덕동길,0,3,느티나무,,
127.1223464,37.53924763,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,11,12,2,0,푸른도시과,1,0,,0,,25-천호대로-가-0489,0,1,천호대로,0,3,느티나무,,
127.1668458,37.55685687,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,88,,6,10,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0088,0,1,고덕동길,0,3,느티나무,,
127.1527076,37.56792782,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1297,0,1,올림픽대로,0,3,느티나무,,
127.1640178,37.5564956,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,13,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0146,0,1,고덕동길,0,3,느티나무,,
127.166796,37.55671449,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1280,,6,10,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1280,0,1,고덕동길,0,3,느티나무,,
127.1565467,37.5692523,강동구,,,,,,8,5,,2,올림픽대로,0,,,0,,25,,2,583,,6,8,12,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-0583,0,1,올림픽대로,0,3,느티나무,,
127.1334521,37.56530767,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1140,0,1,올림픽대로,0,3,느티나무,,
127.1339856,37.56526057,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,752,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0752,0,1,올림픽대로,0,3,느티나무,,
127.1365073,37.52773887,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,128,,6,15,12,4,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0128,0,1,둔촌로,0,3,느티나무,,
127.1485328,37.56656932,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1223,0,1,올림픽대로,0,3,느티나무,,
127.1298805,37.56280528,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,19,9,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1104,0,1,올림픽대로,0,3,느티나무,,
127.1275283,37.56048902,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,18,9,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1077,0,1,올림픽대로,0,3,느티나무,,
127.1308698,37.53616336,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,11,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0565,0,1,천호대로,0,3,느티나무,,
127.1689897,37.5569713,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1322,,6,17,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1322,0,1,고덕동길,0,3,느티나무,,
127.1254612,37.55544328,강동구,,,,,,8,8,,2,올림픽대로,0,,,0,,25,,1,184,,6,24,9,4,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0184,0,1,올림픽대로,0,6,느티나무,,
127.1362768,37.52718356,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,0,,6,12,12,3,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0120,0,1,둔촌로,0,3,느티나무,,
127.1369888,37.52906786,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,0,,6,15,12,5,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0146,0,1,둔촌로,0,3,느티나무,,
127.1674965,37.55693685,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,72,,6,14,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0072,0,1,고덕동길,0,3,느티나무,,
127.135768,37.56618199,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,722,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0722,0,1,올림픽대로,0,3,느티나무,,
127.1493778,37.53671961,강동구,,,,,,6,14,,2,,0,,,0,,25,,1,754,,6,17,12,4,0,푸른도시과,2,0,,0,,25-천호대로-가-0754,0,1,천호대로,0,3,느티나무,,
127.1291572,37.53710468,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,446,,6,13,12,2,0,푸른도시과,2,0,,0,,25-천호대로-가-0446,0,1,천호대로,0,3,느티나무,,
127.1579499,37.55564842,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,288,,6,19,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0288,0,1,고덕동길,0,3,느티나무,,
127.1587792,37.55562398,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1111,,6,9,9,3,0,푸른도시과,2,0,"0728흰불,방패",0,,25-고덕동길-가-1111,0,1,고덕동길,0,3,느티나무,,
127.1296112,37.56256768,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,16,9,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1101,0,1,올림픽대로,0,3,느티나무,,
127.1701737,37.55725692,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,24,,6,12,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0024,0,1,고덕동길,0,3,느티나무,,
127.1702712,37.5573141,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,21,,6,8,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0021,0,1,고덕동길,0,3,느티나무,,
127.1593736,37.55584706,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,12,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0261,0,1,고덕동길,0,3,느티나무,,
127.1319587,37.53620337,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,428,,6,14,12,2,0,푸른도시과,2,0,,0,,25-천호대로-가-0428,0,1,천호대로,0,3,느티나무,,
127.1309677,37.53613437,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,14,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0566,0,1,천호대로,0,3,느티나무,,
127.1235775,37.53821483,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,17,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0505,0,1,천호대로,0,3,느티나무,,
127.1635391,37.5562878,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1205,,6,15,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1205,0,1,고덕동길,0,3,느티나무,,
127.124979,37.55664187,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,16,9,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1044,0,1,올림픽대로,0,3,느티나무,,
127.1367581,37.52837444,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,0,,6,17,12,5,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0139,0,1,둔촌로,0,3,느티나무,,
127.1266316,37.53744837,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,17,12,2,0,푸른도시과,2,0,,0,,25-천호대로-가-0522,0,1,천호대로,0,3,느티나무,,
127.1704044,37.55732992,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,17,,6,11,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0017,0,1,고덕동길,0,3,느티나무,,
127.1644826,37.55661112,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,7,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0135,0,1,고덕동길,0,3,느티나무,,
127.1543344,37.55498296,강동구,,,,,,4,8,,3,,0,,,0,,25,,2,0,,6,11,9,4,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1045,0,1,고덕동길,0,6,느티나무,,
127.1359738,37.56655833,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1161,0,1,올림픽대로,0,3,느티나무,,
127.1549455,37.56893907,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1318,0,1,올림픽대로,0,3,느티나무,,
127.1249959,37.5379822,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,17,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0513,0,1,천호대로,0,3,느티나무,,
127.1325653,37.56443377,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,9,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0777,0,1,올림픽대로,0,3,느티나무,,
127.1646593,37.55659274,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,11,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0132,0,1,고덕동길,0,3,느티나무,,
127.1243292,37.55431571,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,21,9,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-0969,0,1,올림픽대로,0,6,느티나무,,
127.1307682,37.56354576,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,7,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1114,0,1,올림픽대로,0,3,느티나무,,
127.1699786,37.55705217,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1334,,6,10,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1334,0,1,고덕동길,0,3,느티나무,,
127.1369888,37.56665074,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0703,0,1,올림픽대로,0,3,느티나무,,
127.1594162,37.55571291,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,1119,,6,10,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1119,0,1,고덕동길,0,3,느티나무,,
127.1265555,37.53746581,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,15,12,2,0,푸른도시과,2,0,,0,,25-천호대로-가-0521,0,1,천호대로,0,3,느티나무,,
127.1618535,37.55624701,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,9,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0203,0,1,고덕동길,0,3,느티나무,,
127.121902,37.53944996,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,496,,6,12,12,2,0,푸른도시과,1,0,,0,,25-천호대로-가-0496,0,1,천호대로,0,3,느티나무,,
127.1350035,37.56579781,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0734,0,1,올림픽대로,0,3,느티나무,,
127.1279898,37.56050346,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,17,9,3,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0856,0,1,올림픽대로,0,3,느티나무,,
127.1336595,37.56541745,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,1142,,6,7,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1142,0,1,올림픽대로,0,3,느티나무,,
127.1653834,37.55646137,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,91,,6,13,9,4,0,푸른도시과,2,0,,0,,25-게내길-가-0091,0,1,게내길,0,3,느티나무,,
127.1703708,37.5571416,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1342,,6,13,9,3,0,푸른도시과,2,0,0817흰불,0,0608비료1kg,25-고덕동길-가-1342,0,1,고덕동길,0,3,느티나무,,
127.128102,37.56038271,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,1,304,,6,16,9,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0304,0,1,올림픽대로,0,3,느티나무,,
127.1622297,37.55624717,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,13,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0194,0,1,고덕동길,0,3,느티나무,,
127.1662783,37.55679149,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,104,,6,11,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-0104,0,1,고덕동길,0,3,느티나무,,
127.167829,37.55679034,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1305,,6,9,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1305,0,1,고덕동길,0,3,느티나무,,
127.1659502,37.55661149,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1256,,6,11,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1256,0,1,고덕동길,0,3,느티나무,,
127.1661577,37.55663695,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1260,,6,10,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1260,0,1,고덕동길,0,3,느티나무,,
127.1538129,37.5550653,강동구,,,,,,4,7,,2,,0,,,0,,25,,2,0,,6,13,6,4,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0367,0,1,고덕동길,0,6,느티나무,,
127.1335876,37.565041,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0759,0,1,올림픽대로,0,3,느티나무,,
127.1264736,37.55852069,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,898,,6,18,9,3,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0898,0,1,올림픽대로,0,3,느티나무,,
127.1378768,37.55028229,강동구,,,,,,4,10,,2,,0,,,0,,25,,1,118,,6,13,6,4,0,푸른도시과,2,0,,0,,25-구천면길-가-0118,0,1,구천면길,0,3,느티나무,,
127.1423931,37.53384263,강동구,,,,,,8,11,,2,,0,,,0,,25,,2,0,,6,17,12,6,0,푸른도시과,2,0,,0,,25-천호대로-가-0647,0,1,천호대로,0,3,느티나무,,
127.1273775,37.55976129,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,20,9,3,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0870,0,1,올림픽대로,0,3,느티나무,,
127.13944,37.56699032,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,673,,6,15,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0673,0,1,올림픽대로,0,3,느티나무,,
127.1304836,37.53628931,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,14,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0562,0,1,천호대로,0,3,느티나무,,
127.1265832,37.55867126,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,21,9,3,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0894,0,1,올림픽대로,0,6,느티나무,,
127.1306089,37.56297284,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0815,0,1,올림픽대로,0,3,느티나무,,
127.1655455,37.556495,강동구,,,,,,4,8,,3,,0,,,0,,25,,2,486,,6,12,6,4,0,푸른도시과,2,0,,0,,25-게내길-가-0486,0,1,게내길,0,6,느티나무,,
127.1350517,37.56582276,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0733,0,1,올림픽대로,0,3,느티나무,,
127.1578109,37.55543915,강동구,상일동,,,,,8,7,,2,명일근린공원(상일역방향),0,,,0,,25,상일동,2,84,,6,10,9,3,0,푸른도시과,2,51,0721흰불,0,0512비료1kg,25-고덕동길-가-084,0,1,고덕동길,0,3,느티나무,,
127.1584105,37.55557632,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1103,,6,13,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1103,0,1,고덕동길,0,3,느티나무,,
127.1678631,37.55684291,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1306,,6,19,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1306,0,1,고덕동길,0,3,느티나무,,
127.1283949,37.56095515,강동구,,,,,,8,7,,2,올림픽대로,0,,,0,,25,,2,0,,6,20,9,3,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0846,0,1,올림픽대로,0,3,느티나무,,
127.1607038,37.55588083,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,10,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1134,0,1,고덕동길,0,3,느티나무,,
127.1266669,37.55846535,강동구,,,,,,8,6,,2,올림픽대로,0,,,0,,25,,1,0,,6,11,9,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0262,0,1,올림픽대로,0,3,느티나무,,
127.1296829,37.53654427,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,10,12,4,0,푸른도시과,2,0,0806흰불,0,,25-천호대로-가-0553,0,1,천호대로,0,3,느티나무,,
127.1608803,37.55611028,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,9,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0229,0,1,고덕동길,0,3,느티나무,,
127.1292782,37.56160215,강동구,,,,,,8,8,,2,올림픽대로,0,,,0,,25,,1,0,,6,15,9,4,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0338,0,1,올림픽대로,0,3,느티나무,,
127.1547592,37.56885053,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1316,0,1,올림픽대로,0,3,느티나무,,
127.1591207,37.55567165,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,1115,,6,8,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1115,0,1,고덕동길,0,3,느티나무,,
127.1459231,37.52200437,강동구,,,,,,8,7,,2,캄스강동지사,0,,,0,,25,,1,1338,,6,22,12,5,0,푸른도시과,2,0,0712응애,0,,25-방아다리길-가-1338,0,1,방아다리길,0,3,느티나무,,
127.1272446,37.53726841,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,11,12,2,0,푸른도시과,2,0,,0,,25-천호대로-가-0531,0,1,천호대로,0,3,느티나무,,
127.1278628,37.56010515,강동구,,,,,,8,6,,2,올림픽대로,0,,,0,,25,,1,0,,6,12,9,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0299,0,1,올림픽대로,0,3,느티나무,,
127.1380499,37.53186783,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,187,,6,16,12,4,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0187,0,1,둔촌로,0,3,느티나무,,
127.1712276,37.55742677,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,573,,6,24,9,6,0,푸른도시과,2,0,,0,,25-상일동길-가-0573,0,1,상일동길,0,3,느티나무,,
127.1543901,37.56868829,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1313,0,1,올림픽대로,0,3,느티나무,,
127.1564772,37.54914564,강동구,,,,,,0,0,,0,,0,,,0,040327보식,25,,0,205,,0,0,0,0,0,푸른도시과,0,0,,0,,25-상일언덕길-가-0205,0,1,상일언덕길,0,0,느티나무,,
127.1535797,37.55508618,강동구,,,,,,4,8,,3,,0,,,0,,25,,2,371,,6,9,9,4,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0371,0,1,고덕동길,0,6,느티나무,,
127.1626902,37.57186862,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-0605,0,1,올림픽대로,0,3,느티나무,,
127.1346711,37.52296355,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,11,12,3,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0033,0,1,둔촌로,0,3,느티나무,,
127.1358844,37.52619169,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,103,,6,14,12,3,0,푸른도시과,2,0,"0730흰불,방패",0,,25-둔촌로-가-0103,0,1,둔촌로,0,3,느티나무,,
127.169482,37.55702955,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,1329,,6,13,9,3,0,푸른도시과,2,0,0806흰불,0,,25-고덕동길-가-1329,0,1,고덕동길,0,3,느티나무,,
127.1589504,37.55564788,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,10,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-1113,0,1,고덕동길,0,3,느티나무,,
127.1463682,37.52308325,강동구,,,,,,8,5,,2,,0,,,0,,25,,2,0,,6,12,12,5,0,푸른도시과,2,0,0712응애,0,,25-방아다리길-가-1358,0,1,방아다리길,0,3,느티나무,,
127.1608072,37.55610001,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,11,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0231,0,1,고덕동길,0,3,느티나무,,
127.1541553,37.56857613,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1311,0,1,올림픽대로,0,3,느티나무,,
127.1320193,37.56446255,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,1127,,6,8,12,2,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1127,0,1,올림픽대로,0,3,느티나무,,
127.1324752,37.56437221,강동구,,,,,,8,3,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,2,0,푸른도시과,2,0,"0728흰불,방패",0,,25-올림픽대로-가-0779,0,1,올림픽대로,0,3,느티나무,,
127.1576726,37.5697538,강동구,,,,,,8,5,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,4,0,푸른도시과,2,0,,0,,25-올림픽대로-가-0593,0,1,올림픽대로,0,3,느티나무,,
127.1498919,37.5668195,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,1254,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1254,0,1,올림픽대로,0,3,느티나무,,
127.1505407,37.56699774,강동구,,,,,,8,4,,2,올림픽대로,0,,,0,,25,,2,0,,6,8,12,3,0,푸른도시과,2,0,,0,,25-올림픽대로-가-1261,0,1,올림픽대로,0,3,느티나무,,
